hand_presence_ratio,hand_present_frames,displacement_mm,velocity_mean,velocity_std,velocity_max,acceleration_mean,direction_consistency,position_x_mean,position_y_mean,position_z_mean,position_std,grab_mean,grab_max,pinch_mean,pinch_max,finger_mean,finger_std,label,source_file
1.0,93,25.568994372208586,49.83305199219108,47.301398474709096,239.5464739637681,9.461385176384352,0.9448391570100272,-82.9255600795951,180.43064634261592,52.51621677029517,5.803564522616894,0.37636997573758646,1.0,0.299015933066927,0.9986311793327332,3.139784946236559,2.321435400639716,intentional,intentional_20250929_170422.json
1.0,93,10.889429924188132,34.91759402794141,32.80813252421008,200.78889494456405,9.36989102753475,0.9196739890770071,-85.04595889840074,175.14273694766464,51.26223832817488,2.5826210926105464,0.0,0.0,0.23678104935954974,0.6989479064941406,3.3010752688172045,1.9108346779294165,intentional,intentional_20250929_170422.json
1.0,93,14.870766163051627,35.31134507235455,36.37730307889516,200.78889494456405,12.061915099670767,0.826624280991193,-85.8899174351846,177.52794967159147,56.480817282071676,2.002633388950972,0.06843560777844922,1.0,0.5822110979226969,0.9140110015869141,1.2580645161290323,1.0149763046807916,intentional,intentional_20250929_170422.json
1.0,93,12.845923597456514,24.668339748215608,26.629410700492123,108.47065852685175,7.20254832321871,0.8787997700992485,-85.02831087830246,179.41083173854378,64.3817019308767,3.056065568693992,0.5630592636924278,1.0,0.8187769901367926,1.0,0.44086021505376344,0.4964901669081806,intentional,intentional_20250929_170422.json
1.0,93,12.150178499004117,33.45298444549041,39.059559440186156,187.07926069640527,8.818918980235274,0.8664659224141644,-84.63695165162446,179.50974314699891,69.7642079835297,2.149992779093569,1.0,1.0,0.6898137886197336,1.0,0.27956989247311825,0.4487878871980475,intentional,intentional_20250929_170422.json
1.0,93,7.214895664494726,24.49497309321032,36.646307238530696,187.07926069640527,6.916005893957507,0.8468712867430388,-86.50135901666457,176.64840501354587,69.37198105678763,1.7540952809450598,1.0,1.0,0.22429123464771497,1.0,0.7741935483870968,0.41811230312308767,intentional,intentional_20250929_170422.json
1.0,93,3.8161321825628605,18.317122973660737,23.06171652516023,132.13497325147642,6.645238145563765,0.8892637979293427,-86.26854812457998,175.1528797764932,70.00109420284149,1.480735402990014,1.0,1.0,0.39980237129875407,0.9603656530380249,0.5698924731182796,0.4950909433643585,intentional,intentional_20250929_170422.json
1.0,93,4.747098566942642,34.70277871069924,35.70639925280426,185.33750223859494,14.161405345620432,0.8720799658243287,-85.23379450972362,174.67733895906838,69.96321704823484,2.0499031245055748,0.7582541265955536,1.0,0.813388046317844,1.0,0.3118279569892473,0.4632399834094198,intentional,intentional_20250929_170422.json
1.0,93,6.301801190538448,28.097960637122316,36.42327778968032,185.33750223859494,11.149680407278808,0.8861178212399103,-86.74793415684854,172.25809339297714,67.11907392932522,2.4483343519306606,0.26428472338825143,1.0,0.7617153557397986,1.0,0.7311827956989247,0.44334469092663004,intentional,intentional_20250929_170422.json
1.0,93,3.693145270494023,17.603756634833672,21.791214546836883,137.6150029616686,7.0676296515005665,0.8953451836830213,-87.67374009983514,171.79096066054478,66.92641038792108,1.453610297615099,0.4499126944330431,1.0,0.7736272446570858,1.0,0.5698924731182796,0.4950909433643585,intentional,intentional_20250929_170422.json
1.0,93,5.292250046249437,17.716394473950746,16.11659601344946,102.95849671406843,6.144687905144638,0.9068206202305925,-87.74524614887852,174.0999296454973,67.91365789598034,1.0184541914912526,0.9445363503470215,1.0,0.8655244272242311,1.0,0.07526881720430108,0.26382460529860857,intentional,intentional_20250929_170422.json
1.0,93,10.844760830665042,21.593882209345704,24.721260459245975,131.40332122469576,6.398670537333563,0.8532801566269531,-87.25786976147724,173.6479961436282,64.07290907829038,2.5376025972315657,0.6587781622525184,1.0,0.929717767623163,1.0,0.34408602150537637,0.4750692910618176,intentional,intentional_20250929_170422.json
1.0,93,2.673639482317288,32.256304314064316,35.8381517408852,163.37550898913446,10.963465837981325,0.8083152677347413,-87.03166100286668,172.5215380268712,60.34756367180937,2.2281591505819076,0.3662488800223156,1.0,0.9898783026203033,1.0,0.6451612903225806,0.4784644185223008,intentional,intentional_20250929_170422.json
1.0,93,12.980940403017039,26.358354389056483,29.925543234954088,163.37550898913446,8.276811973743685,0.8852617600373525,-88.2244636781754,175.79358057821952,63.187431130357965,3.017161474112522,0.6967180295977541,1.0,0.9720764871566526,1.0,0.3118279569892473,0.4632399834094197,intentional,intentional_20250929_170422.json
1.0,93,8.33168252923259,23.84958899864431,11.164742325450504,70.85940401480181,6.389859218307746,0.9534272005468465,-87.1893792101132,178.7999310237105,64.49274284608903,2.2392247777250205,0.9997574071730336,1.0,0.9585688389757628,1.0,0.0,0.0,intentional,intentional_20250929_170422.json
1.0,93,11.438424907794332,25.70540566735924,9.414686781660482,70.85940401480181,7.27608731654921,0.9333582108393538,-82.87806078182754,178.44740590741557,62.38847634100145,2.057568432960126,0.5641246318256342,1.0,0.9784491837665599,1.0,0.6774193548387096,0.8186179058354529,intentional,intentional_20250929_170422.json
1.0,93,5.7933074375410305,14.455133201132638,10.498309542572722,39.289974312117586,3.543855898924218,0.916019385760477,-79.03844296034946,178.6911880329091,61.44224974929646,1.195450011380206,0.06950097591165573,0.9774388670921326,1.0,1.0,1.6666666666666667,0.5742378461427392,intentional,intentional_20250929_170422.json
1.0,93,1.6694434514644474,5.4708046265062045,2.117616164817974,14.791911659575618,0.9793282370254741,0.9359700795563073,-77.6836202477896,178.9103086738176,60.79545088737242,0.3530906128518893,0.0,0.0,1.0,1.0,2.0,0.0,intentional,intentional_20250929_170422.json
1.0,93,4.431012151764119,20.751626267891982,30.284014775470574,153.9315623564563,9.103554041395789,0.8613776655692188,-77.7620108819777,178.01895929151965,61.760752729190294,0.9534776272675831,0.09333455338272997,0.7396435141563416,0.9490888887836088,1.0,1.8172043010752688,0.4624906057549799,intentional,intentional_20250929_170422.json
1.0,93,5.540823416258786,29.4684321981417,30.78923142443316,153.9315623564563,12.119645310303333,0.7984685351284261,-78.65518418178763,179.15746266354796,62.99309560304047,1.5998359388796093,0.13311981882459373,0.7396435141563416,0.7763658031340568,1.0,1.2795698924731183,0.5932522246939236,intentional,intentional_20250929_170422.json
1.0,93,6.006311053567418,26.1439065864853,20.69742891056655,81.22225939893077,7.877692970833488,0.8697164589240244,-79.49191062681136,180.39424198929981,62.68230093679121,1.5462729415635657,0.12458327712030501,0.7390123605728149,0.6995706289045273,0.9438533186912537,0.8709677419354839,0.33523564017462143,intentional,intentional_20250929_170422.json
1.0,93,14.105354450790706,28.713791704320137,21.253572129373225,120.40390758913821,9.345835202158488,0.8874099283270362,-83.91786185644006,183.63797177550614,61.44507381480227,3.516150454666693,0.10477732783884451,0.5201247930526733,0.39500972458351685,0.9438533186912537,2.6236559139784945,2.031546783418416,intentional,intentional_20250929_170422.json
1.0,93,21.3428831365586,25.060496889938644,20.656515466673913,120.40390758913821,6.456296549372921,0.8776237589428455,-90.3666747718729,189.00899234894783,59.745001967235275,2.6884749732832898,0.03300380716801331,0.5201247930526733,0.02098554619137318,0.5071462392807007,4.688172043010753,0.994376604016937,intentional,intentional_20250929_170422.json
1.0,93,22.44617771909586,41.30869206205714,31.409180968688464,124.9681882017112,8.007012168323978,0.914226961550892,-97.36962291758547,191.90661735944852,56.40667404667024,4.436219019451966,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170422.json
1.0,93,37.04388571283725,68.21581990890014,25.620633246101296,124.9681882017112,16.738874794537054,0.965238773454909,-102.36916187245359,181.18786900017852,60.39511014056462,9.287860625790335,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170422.json
0.7422680412371134,72,168.10570445361634,225.34061293677956,237.48729549431647,874.5933051205134,95.45862234361931,0.9291362465826862,-37.842188596725464,132.39458677503796,36.84105666271515,43.695326614899244,0.0017834951480229695,0.1284116506576538,0.002754050669156843,0.17111821472644806,4.986111111111111,0.11702985796078277,intentional,intentional_20250929_170518.json
1.0,97,66.07493117495952,64.85458299614113,108.11681852399747,685.7132500976701,15.392185053132001,0.9747142117082445,-77.27513625941326,146.5416089873953,48.0265502143152,7.714384756402495,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,22.229139997636814,27.627360374987774,34.78535415441712,165.79094428719156,9.16665165049559,0.9142615758885756,-76.96788827168572,151.39352605760712,41.548919756387924,3.2172928272056027,0.11765270088751291,1.0,0.06699700039072135,0.9173145890235901,4.422680412371134,1.5185115578987192,intentional,intentional_20250929_170518.json
1.0,97,25.4084127164418,42.22946833222235,47.18378706981752,210.5783880100016,14.246648659547624,0.9109541049256569,-79.84389700348844,159.5142989011155,50.14348087114157,5.764635819672911,0.6124980617122552,1.0,0.5043709937137427,0.9543453454971313,1.9484536082474226,2.3871267032422767,intentional,intentional_20250929_170518.json
1.0,97,21.040096686090834,56.91868593750783,65.50435852678378,358.2801517709181,18.055313409672042,0.9466042526474592,-79.2801410635722,162.10264209865295,53.709701184144954,5.210340178489974,0.7570342009829492,1.0,0.6510727427054926,1.0,1.1958762886597938,2.0840047453184787,intentional,intentional_20250929_170518.json
1.0,97,19.604212890992365,41.57850312867447,61.08013124880611,358.2801517709181,12.693526433692462,0.939814182803057,-78.84059850948373,154.77357970562178,49.17377782605358,4.821053300062938,0.2621888401582069,1.0,0.2128430743192889,1.0,3.670103092783505,2.16209925425457,intentional,intentional_20250929_170518.json
1.0,97,7.312101322427679,11.781658595811455,5.435365373706787,23.74401760666391,1.6255765080830908,0.9643955470026748,-79.74504105086179,149.086471243003,49.77756571032337,1.3970534926772917,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,12.872413384101254,14.665701094780337,6.224858832809862,28.475738979948723,2.033664172016884,0.9802408754943643,-82.1140765947165,146.0895028655062,53.42312759714028,2.387322089037185,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,6.975886456586837,12.227183018055692,7.300028038086009,28.475738979948723,1.7456000044231095,0.9551095765265315,-83.96841603701877,142.72380773799935,55.975832830999316,1.2814457823212775,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,2.87625301895425,7.9815267326929344,3.489215234947962,17.248470046457463,1.189718401536042,0.9534209333786169,-83.59527422718166,140.98888232044337,56.756170449797644,0.7310880121785499,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,7.910898073194717,10.953997865898534,5.138938285006955,25.84388355231287,1.9058839480770418,0.9571532125574834,-84.92616279838012,139.97590306862114,59.01628136389034,1.6099197441278392,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,25.14376520731667,33.3674581981212,36.37724435203016,153.7945545226414,6.240978664802924,0.9540734368597441,-84.6814616881695,140.5673749471448,59.3569031941522,4.120980476827092,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,48.88168653349753,69.28203194627264,39.310346107968485,154.65008479612487,15.86545302340752,0.9700906830207493,-76.47396056185063,160.7754030522612,48.07733266378187,13.07984731245349,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,187.00793553729156,224.15582148274635,205.17072035050174,724.3452799657556,41.06445608709197,0.963042751340474,-74.09303173576434,208.12975932642357,33.93020352629042,20.216820755785076,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,231.6986460679307,283.06055396721337,198.25060815808814,724.3452799657556,43.095249786312614,0.9640840256015747,-70.53823050272834,314.6699165265585,48.909696048068014,39.9298685929596,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,10.809487205986091,183.68144038265632,118.17956087493286,540.9467002915729,19.998395042520702,0.985121657678103,-63.95480578707666,389.62884993405686,66.44568984041508,11.252623499001372,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,258.87409511221324,325.2652400058142,198.60455570159047,694.4340466575911,29.847126336784502,0.997309073123854,-72.59672880664314,314.51151519460774,51.040748163596874,36.872497128692615,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,195.91597242232135,284.4395177579404,231.26474622099997,694.4340466575911,28.501080496506535,0.9903748271739823,-84.23581144981777,196.06218664424935,42.38982532933815,26.40421837557503,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,26.392505380290242,65.65428194506164,36.0667274356548,248.6502540596037,9.438745740542158,0.9767961960384287,-90.72038646580017,154.06692300383577,41.91059788969374,6.631957055727192,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,28.345617082393314,48.33957443759814,29.44630023062064,153.7874781384153,6.003766206696294,0.9784941263305579,-93.25659769589139,163.62857873661002,31.909391914446328,3.7759919534722877,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,64.54371098208259,91.07243311630471,62.554819307928234,203.72092155502466,8.711999874224585,0.9912568159564948,-96.08636246514075,186.36154379303923,24.384193243439665,10.657194653923488,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,55.240406992660624,108.37960984410144,48.212300232433094,203.72092155502466,10.648639847841237,0.9824112424900266,-100.82965559811936,216.8029450092119,21.15610104983615,8.332045056377615,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,26.745451103333657,51.52547089605481,30.602650120105093,120.59639414677805,6.838654312433229,0.9588818127946207,-94.91269243378,229.14242490788095,24.56840703905243,5.253761136193543,0.0,0.0,0.0,0.0,4.216494845360825,1.270009368613154,intentional,intentional_20250929_170518.json
1.0,97,9.963135086133969,22.974654710204558,12.066171189739071,56.07648675082735,3.8552422908596253,0.9375283004117901,-86.66433464128947,231.90557059061896,28.946432585568772,1.5733064544934285,0.0,0.0,0.0,0.0,2.731958762886598,1.2395165662011658,intentional,intentional_20250929_170518.json
1.0,97,4.012675271900387,11.952769227611293,6.139292450664747,26.533575242829468,2.108022296492747,0.9208838289802413,-84.97938569059077,233.42026150103698,30.78164871451781,1.0579288471393642,0.0,0.0,0.0,0.0,2.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,5.85345946577208,18.5687486998538,15.605535859595737,68.13518284612783,5.6050642053504705,0.9146145750855101,-83.69830212150653,232.69044573282457,30.130984276840366,1.1926576565798346,0.0,0.0,0.0,0.0,2.88659793814433,1.3612932651747682,intentional,intentional_20250929_170518.json
1.0,97,6.581316624350407,19.126643203063686,15.416939625789242,68.13518284612783,5.477104508859692,0.935294534741689,-83.91097031426185,229.92136941496858,29.01269655129344,1.0829562178826715,0.0,0.0,0.0,0.0,4.371134020618556,1.212644614641865,intentional,intentional_20250929_170518.json
1.0,97,49.402660716073186,53.08105199956153,59.10082052288486,292.14376665658284,13.22469929926323,0.9744296252652558,-93.62994313977428,227.9035727904015,26.990429337491694,5.5963316297609955,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,89.12591039783418,109.50056433453953,58.3952318517994,292.14376665658284,26.200392190843775,0.9850758399119007,-134.38432036724288,224.81321826423567,26.536785204385975,13.57886512449953,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,24.647503403955042,129.07862119691697,55.33420429697093,259.0202963569452,29.582807991168362,0.9863591226673023,-151.02746133706003,221.47964902268242,26.26565372820982,9.444443930159844,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,58.85779410448793,84.92747413400741,63.047391344572446,259.0202963569452,18.287845384200278,0.9834243361529903,-124.2441676031683,218.60549140222292,25.108914267156543,8.096193457990063,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,66.11247575288972,90.45606865333383,60.10796605464424,199.92536530898357,7.488724193506279,0.9859208073908651,-117.97279790504692,209.17678015010873,10.237731826059598,11.922139318205483,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,91.68268759758543,114.83269216278987,41.40872407739316,199.92536530898357,7.9364800601993215,0.9977989993311439,-128.6577066637806,192.72805377134344,-27.282268710357627,14.295886206488717,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,18.972937703698882,99.1585375383749,48.881366195649214,212.774257578144,7.437073137242642,0.9933127541729162,-128.75941302112696,184.04846836365374,-49.22166897095356,6.994237191776247,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,104.6913616237154,132.11049441694132,50.344945911040035,212.774257578144,10.006761265259689,0.9940524438827424,-117.97541895600938,190.46872970738363,-18.651159162373887,16.17690363155741,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,71.86675578606813,108.94521171210867,53.16187909948252,212.774257578144,8.554264192478177,0.9962314331424964,-104.72893044383255,194.52460597716657,30.041948599913685,10.975572990698645,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,40.98459351372831,89.2364619854071,44.773189978455676,213.47442987387012,10.80674700538408,0.9954030980422575,-98.60400492874618,195.54566813990013,37.81073062642257,8.32081320877788,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,85.68985475070922,135.8623464489156,44.76923351874473,288.7399909366281,19.696986483437367,0.9945872167848674,-119.17979918804366,201.68067491669015,8.333772440680985,16.830080319588408,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,74.25928703597465,208.01802386531648,66.2422700219675,334.5625226360025,23.13854463105058,0.9949347851723385,-136.22020351763854,188.16096260621376,9.723958874006094,21.51218500477688,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,105.24996145720316,185.31440393771177,85.64094939224495,334.5625226360025,18.812206880273298,0.9958434150419411,-101.27132250599026,163.24786455606676,36.6497744358692,21.555125694187765,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,73.358787623989,129.59526472294505,36.143280050830064,237.48801377698538,13.16693795681131,0.9958965931923048,-75.89916449477992,163.78132424895296,24.33445926271763,14.883013700446442,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,76.0273216453669,141.785208180184,26.5774271144787,204.10912840053115,12.561545960659108,0.9975201285055705,-105.05142927661385,182.7498823342864,-1.300317152873757,16.00355532670408,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,86.82318360191051,175.46038943410505,48.54058708683941,270.09589253084397,14.607089657049945,0.9973680289287913,-122.50300488029559,177.73346198956992,16.996539277821473,20.01894116752023,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,94.51954613843819,137.7105435478473,84.41717587652064,270.09589253084397,14.197821033437585,0.977046384951537,-94.36672250020135,155.48031553288095,51.60234168141159,17.889727883105422,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,21.897456630509428,60.49538922319353,36.837793462839265,247.8725979958505,9.855350626639973,0.9698365629666309,-68.42118497238945,144.87865959246133,59.720923354945235,3.840096072522042,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,25.332201407900143,47.37318242283347,25.502928949178468,104.83094239545328,5.767020959856205,0.977813650491813,-67.48283040154841,149.44706914842743,50.675188044911806,5.649480501973116,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,65.45800522826995,83.816685430441,76.6563674789,259.39812718663046,9.945687680468208,0.9716803081365072,-69.98696938740838,166.94287361066367,40.98735585163549,7.425833926324498,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,133.1988441611383,170.40373951967922,81.14342062488485,268.3887060869258,13.478001357086129,0.9847372569263729,-73.00204900367973,217.82084844530243,37.9863923456251,18.40965415156089,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,71.06398041672286,156.8647108274632,78.25716961337176,268.3887060869258,10.587468924205446,0.9842553689927319,-72.53445206475013,277.65848281703046,47.58366856132586,13.794562646686444,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,120.42709701043805,173.35522921025344,90.3721350942271,303.7523268593697,14.477554423412235,0.9839333211348106,-78.91825662199984,261.1314859291942,51.09051572662039,19.519841351094097,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,122.70950816281184,161.33844148488427,101.70951268497464,303.7523268593697,18.207536623300754,0.9849563739693566,-87.55196773882994,190.27058379183111,46.89246364475525,16.60194436962087,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,24.127132705727373,51.495789359503036,53.7397105890464,266.38255083477304,10.167211638454965,0.9791351973605696,-88.92009326108952,155.66711834779719,49.66236853845341,3.3039689071113023,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,13.085705125201372,25.051018416396335,10.085650874891625,52.35389490132374,3.640121978796735,0.9835933813204839,-91.71195645676445,154.2492424089884,50.784064931967826,2.2178181737247016,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,6.961844136662792,23.28774028400351,8.602744109771765,51.868426704693825,3.244178025263292,0.9787326505743534,-95.71743396877014,151.55862615526337,50.19118877292908,1.795292472179537,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,6.290913258366527,22.326124797780263,5.82152873868535,38.04707842538056,3.123682041862336,0.9583220674656068,-97.33558151402424,152.6575971780364,47.92339844064614,1.5360658133605076,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,6.748058187871228,21.142982266902774,7.812912179691758,41.1492502575926,3.22850199625503,0.9403227427523829,-96.79729343689594,155.507791263541,46.34973238915512,1.2914485579684671,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,5.889837150230156,20.017088438761064,8.784889358611407,41.1492502575926,3.629816385256699,0.9110773808949085,-96.84315569376209,158.59551498570394,46.226339123912695,1.2353417509341922,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,2.858855623076942,21.000046806614876,9.245041325023598,59.48141794180687,3.789147679396623,0.919078260702512,-95.37445469492489,159.7030238515323,45.40745430385944,1.3651893951003753,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,5.258617316550316,32.048327516864646,21.618636045582267,103.50098461643574,5.294145619511675,0.9445467594347176,-96.23732191262786,159.63333208536363,45.97198659365939,2.0898852295496835,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,33.77803669235907,104.4324265130613,73.1370120909868,279.28825329682843,14.124476478565667,0.9629188729124412,-83.94077340352166,164.18621071097778,41.755550856442795,10.70927040754654,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,32.7536648522335,196.77880713988577,50.10422594240331,321.24764420335225,17.908999391987336,0.9941419143086772,-80.12427890423646,159.39315449822809,36.929308173582726,12.853558989548851,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,39.94592916580999,218.05933738202324,39.07765110958575,417.90860950354573,19.625429445618998,0.9921205856568017,-81.82859526958663,151.3515835791519,36.68296520980363,11.120083456240245,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,13.401335056438764,207.5993994463208,34.52775953052516,417.90860950354573,19.70848836950157,0.9899097248328873,-71.06800566997725,154.42070652283343,36.84376982069507,8.461112602520794,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,16.274348848895748,180.13706634687207,52.200866925578545,272.6638066242771,16.35881552809298,0.9902070556569104,-61.79543583663469,155.71040454353255,44.020095628561435,9.073989538950265,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,20.958497355797046,125.64831752418036,53.0165736741118,272.6638066242771,15.816937982676746,0.9893324885652849,-64.83167624719364,152.53305399786566,59.371723961584344,10.153390356357145,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,61.412109371636966,133.57229279567397,45.11723950152091,224.18167146273152,14.334327921643734,0.9932791057301285,-85.79818119953588,151.24066932914184,51.429856673958376,13.506329062722392,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,108.08036047983575,140.49632853878063,44.7046441604678,224.18167146273152,12.53339832924072,0.9930972135212252,-100.05742692455803,152.16863494558433,6.154081850936732,15.126353274052638,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,38.48121475319786,71.54248854231017,48.753676878614726,173.64903273648662,7.58989895814211,0.9786703372815744,-103.92340559811936,149.20758497100516,-29.627681717430193,6.13263396143051,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,57.18690528217649,80.26445146566533,56.313982892851904,261.68243122254484,9.786313287962885,0.9835177588079947,-100.80873391062943,151.8929828761779,-26.40900853322339,8.928208272174944,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,95.66732395655438,109.98153186629622,54.70552254577249,261.68243122254484,15.22731653927083,0.9928445496073097,-90.04355078628383,157.30689955249275,13.911835291182872,15.66669645043163,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,41.19312020566163,54.879894545458455,58.62416457907536,219.0799760197299,9.276094426210392,0.970631242303125,-80.23468332192333,154.8301580370087,49.588949803224544,5.936981746407316,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,22.420672576818973,27.272158173998758,24.441884537553022,99.47550679698605,5.267742882716957,0.9567469315309817,-80.81446091170163,154.39410856581225,54.14683115851019,3.084348057332491,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,37.22447067759638,82.6808723996557,78.88354324119899,319.3548863343585,22.89286133275964,0.9574219891191342,-80.4061864479301,160.83497588167486,49.91979227360991,9.878101041611494,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,22.345766342494986,147.19012992818838,93.08592531218892,435.95334277287566,47.42511546921225,0.9723318737364521,-95.44653241658948,164.27966906360743,42.43498556392709,14.843262459623801,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,30.095660116174436,148.1691871725598,81.7191716990172,435.95334277287566,46.073204938703874,0.9889278785295718,-98.50956647420666,162.00117130869444,39.04795935719284,12.114523226366904,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,41.00116787341248,75.720393975188,68.11238596319116,301.3398462655246,19.905566819342543,0.9722932041267089,-83.22315129545547,157.95685317835856,43.57839309063154,6.820448628925843,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
1.0,97,83.7099938905284,85.10145769221376,71.66536382305706,235.4937843727763,16.11554703382683,0.9756312581421708,-75.47100310964683,170.79802051032942,41.43115425109863,12.807676344165571,0.0,0.0,0.0,0.0,5.0,0.0,intentional,intentional_20250929_170518.json
